invoice_id,customer_id,subscription_id,invoice_date,amount_due,amount_paid,payment_status,payment_date
INV01118,CUS0058,SUB0074,2024-07-01,899,899,paid,2024-07-03
INV01119,CUS0058,SUB0074,2024-08-01,899,899,paid,2024-08-03
INV01120,CUS0058,SUB0074,2024-09-01,899,899,paid,2024-09-01
INV01121,CUS0058,SUB0074,2024-10-01,899,899,paid,2024-10-04
INV01122,CUS0058,SUB0074,2024-11-01,899,899,paid,2024-11-04
INV01123,CUS0058,SUB0074,2024-12-01,899,899,paid,2024-12-06
INV01124,CUS0059,SUB0075,2023-02-01,149,149,paid,2023-02-03
INV01125,CUS0059,SUB0075,2023-03-01,149,149,paid,2023-03-01
INV01126,CUS0060,SUB0076,2024-02-01,49,49,paid,2024-02-03
INV01127,CUS0060,SUB0076,2024-03-01,49,49,paid,2024-03-01
INV01128,CUS0060,SUB0076,2024-04-01,49,49,paid,2024-04-01
INV01129,CUS0060,SUB0076,2024-05-01,49,49,paid,2024-05-02
INV01130,CUS0060,SUB0076,2024-06-01,49,49,paid,2024-06-06
INV01131,CUS0060,SUB0076,2024-07-01,49,49,paid,2024-07-03
INV01132,CUS0060,SUB0076,2024-08-01,49,49,paid,2024-08-05
INV01133,CUS0060,SUB0076,2024-09-01,49,49,paid,2024-09-02
INV01134,CUS0060,SUB0076,2024-10-01,49,49,paid,2024-10-02
INV01135,CUS0060,SUB0076,2024-11-01,49,49,paid,2024-11-01
INV01136,CUS0060,SUB0076,2024-12-01,49,49,paid,2024-12-05
INV01137,CUS0061,SUB0077,2022-03-01,149,149,paid,2022-03-05
INV01138,CUS0061,SUB0077,2022-04-01,149,149,paid,2022-04-06
INV01139,CUS0061,SUB0077,2022-05-01,149,149,paid,2022-05-05
INV01140,CUS0061,SUB0077,2022-06-01,149,149,paid,2022-06-05
INV01141,CUS0061,SUB0077,2022-07-01,149,0,pending,
INV01142,CUS0061,SUB0077,2022-08-01,149,149,paid,2022-08-01
INV01143,CUS0061,SUB0077,2022-09-01,149,149,paid,2022-09-04
INV01144,CUS0061,SUB0077,2022-10-01,149,0,failed,
INV01145,CUS0061,SUB0077,2022-11-01,149,0,pending,
INV01146,CUS0061,SUB0077,2022-12-01,149,149,paid,2022-12-02
INV01147,CUS0061,SUB0077,2023-01-01,149,149,paid,2023-01-02
INV01148,CUS0061,SUB0077,2023-02-01,149,149,paid,2023-02-06
INV01149,CUS0061,SUB0077,2023-03-01,149,149,paid,2023-03-02
INV01150,CUS0061,SUB0077,2023-04-01,149,149,paid,2023-04-06
INV01151,CUS0061,SUB0077,2023-05-01,149,149,paid,2023-05-02
INV01152,CUS0061,SUB0077,2023-06-01,149,149,paid,2023-06-03
INV01153,CUS0062,SUB0078,2024-06-01,149,149,paid,2024-06-04
INV01154,CUS0062,SUB0078,2024-07-01,149,149,paid,2024-07-06
INV01155,CUS0062,SUB0078,2024-08-01,149,149,paid,2024-08-01
INV01156,CUS0062,SUB0078,2024-09-01,149,149,paid,2024-09-06
INV01157,CUS0062,SUB0078,2024-10-01,149,149,paid,2024-10-03
INV01158,CUS0062,SUB0078,2024-11-01,149,149,paid,2024-11-04
INV01159,CUS0062,SUB0078,2024-12-01,149,149,paid,2024-12-01
INV01160,CUS0063,SUB0079,2022-06-01,149,149,paid,2022-06-06
INV01161,CUS0063,SUB0079,2022-07-01,149,149,paid,2022-07-04
INV01162,CUS0063,SUB0079,2022-08-01,149,149,paid,2022-08-06
INV01163,CUS0063,SUB0079,2022-09-01,149,149,paid,2022-09-01
INV01164,CUS0063,SUB0079,2022-10-01,149,149,paid,2022-10-04
INV01165,CUS0063,SUB0079,2022-11-01,149,149,paid,2022-11-04
INV01166,CUS0063,SUB0079,2022-12-01,149,149,paid,2022-12-04
INV01167,CUS0063,SUB0080,2022-12-01,349,349,paid,2022-12-03
INV01168,CUS0063,SUB0080,2023-01-01,349,349,paid,2023-01-05
INV01169,CUS0063,SUB0080,2023-02-01,349,349,paid,2023-02-04
INV01170,CUS0063,SUB0080,2023-03-01,349,349,paid,2023-03-06
INV01171,CUS0063,SUB0080,2023-04-01,349,349,paid,2023-04-01
INV01172,CUS0063,SUB0080,2023-05-01,349,349,paid,2023-05-04
INV01173,CUS0063,SUB0080,2023-06-01,349,349,paid,2023-06-02
INV01174,CUS0063,SUB0080,2023-07-01,349,349,paid,2023-07-01
INV01175,CUS0063,SUB0080,2023-08-01,349,0,pending,
INV01176,CUS0063,SUB0080,2023-09-01,349,349,paid,2023-09-06
INV01177,CUS0063,SUB0080,2023-10-01,349,0,failed,
INV01178,CUS0063,SUB0080,2023-11-01,349,349,paid,2023-11-03
INV01179,CUS0063,SUB0080,2023-12-01,349,349,paid,2023-12-03
INV01180,CUS0063,SUB0080,2024-01-01,349,349,paid,2024-01-03
INV01181,CUS0063,SUB0080,2024-02-01,349,349,paid,2024-02-03
INV01182,CUS0063,SUB0080,2024-03-01,349,349,paid,2024-03-06
INV01183,CUS0063,SUB0080,2024-04-01,349,349,paid,2024-04-04
INV01184,CUS0063,SUB0080,2024-05-01,349,349,paid,2024-05-06
INV01185,CUS0063,SUB0080,2024-06-01,349,349,paid,2024-06-02
INV01186,CUS0063,SUB0080,2024-07-01,349,349,paid,2024-07-01
INV01187,CUS0063,SUB0080,2024-08-01,349,349,paid,2024-08-01
INV01188,CUS0063,SUB0080,2024-09-01,349,349,paid,2024-09-01
INV01189,CUS0063,SUB0080,2024-10-01,349,349,paid,2024-10-02
INV01190,CUS0063,SUB0080,2024-11-01,349,349,paid,2024-11-04
INV01191,CUS0063,SUB0080,2024-12-01,349,349,paid,2024-12-06
INV01192,CUS0064,SUB0081,2023-11-01,49,49,paid,2023-11-01
INV01193,CUS0064,SUB0081,2023-12-01,49,0,pending,
INV01194,CUS0064,SUB0081,2024-01-01,49,49,paid,2024-01-02
INV01195,CUS0064,SUB0081,2024-02-01,49,49,paid,2024-02-02
INV01196,CUS0064,SUB0081,2024-03-01,49,49,paid,2024-03-06
INV01197,CUS0064,SUB0081,2024-04-01,49,49,paid,2024-04-01
INV01198,CUS0064,SUB0081,2024-05-01,49,49,paid,2024-05-03
INV01199,CUS0064,SUB0081,2024-06-01,49,49,paid,2024-06-02
INV01200,CUS0064,SUB0081,2024-07-01,49,49,paid,2024-07-06
INV01201,CUS0064,SUB0081,2024-08-01,49,49,paid,2024-08-05
INV01202,CUS0064,SUB0081,2024-09-01,49,49,paid,2024-09-05
INV01203,CUS0064,SUB0081,2024-10-01,49,49,paid,2024-10-04
INV01204,CUS0064,SUB0082,2024-10-01,149,149,paid,2024-10-02
INV01205,CUS0064,SUB0082,2024-11-01,149,149,paid,2024-11-02
INV01206,CUS0064,SUB0082,2024-12-01,149,0,failed,
INV01207,CUS0065,SUB0083,2022-04-01,149,149,paid,2022-04-04
INV01208,CUS0065,SUB0083,2022-05-01,149,149,paid,2022-05-01
INV01209,CUS0065,SUB0083,2022-06-01,149,149,paid,2022-06-02
INV01210,CUS0065,SUB0083,2022-07-01,149,149,paid,2022-07-05
INV01211,CUS0065,SUB0083,2022-08-01,149,149,paid,2022-08-03
INV01212,CUS0065,SUB0083,2022-09-01,149,0,pending,
INV01213,CUS0065,SUB0083,2022-10-01,149,149,paid,2022-10-02
INV01214,CUS0065,SUB0083,2022-11-01,149,149,paid,2022-11-06
INV01215,CUS0065,SUB0083,2022-12-01,149,149,paid,2022-12-05
INV01216,CUS0065,SUB0083,2023-01-01,149,149,paid,2023-01-06
INV01217,CUS0065,SUB0083,2023-02-01,149,149,paid,2023-02-06
INV01218,CUS0065,SUB0083,2023-03-01,149,149,paid,2023-03-06
INV01219,CUS0065,SUB0083,2023-04-01,149,149,paid,2023-04-02
INV01220,CUS0065,SUB0083,2023-05-01,149,149,paid,2023-05-05
INV01221,CUS0065,SUB0083,2023-06-01,149,149,paid,2023-06-04
INV01222,CUS0065,SUB0083,2023-07-01,149,149,paid,2023-07-01
INV01223,CUS0066,SUB0084,2023-09-01,349,349,paid,2023-09-02
INV01224,CUS0066,SUB0084,2023-10-01,349,349,paid,2023-10-01
INV01225,CUS0066,SUB0084,2023-11-01,349,349,paid,2023-11-06
INV01226,CUS0066,SUB0084,2023-12-01,349,349,paid,2023-12-05
INV01227,CUS0066,SUB0084,2024-01-01,349,349,paid,2024-01-01
INV01228,CUS0066,SUB0084,2024-02-01,349,0,pending,
INV01229,CUS0066,SUB0084,2024-03-01,349,0,failed,
INV01230,CUS0066,SUB0084,2024-04-01,349,349,paid,2024-04-05
INV01231,CUS0066,SUB0084,2024-05-01,349,349,paid,2024-05-05
INV01232,CUS0066,SUB0084,2024-06-01,349,349,paid,2024-06-04
INV01233,CUS0066,SUB0084,2024-07-01,349,0,pending,
INV01234,CUS0066,SUB0084,2024-08-01,349,349,paid,2024-08-01
INV01235,CUS0066,SUB0084,2024-09-01,349,349,paid,2024-09-01
INV01236,CUS0066,SUB0084,2024-10-01,349,349,paid,2024-10-01
INV01237,CUS0066,SUB0084,2024-11-01,349,0,failed,
INV01238,CUS0066,SUB0084,2024-12-01,349,0,failed,
INV01239,CUS0067,SUB0085,2023-06-01,149,149,paid,2023-06-03
INV01240,CUS0067,SUB0085,2023-07-01,149,149,paid,2023-07-05
INV01241,CUS0067,SUB0085,2023-08-01,149,149,paid,2023-08-04
INV01242,CUS0067,SUB0085,2023-09-01,149,149,paid,2023-09-01
INV01243,CUS0067,SUB0086,2023-09-01,349,349,paid,2023-09-05
INV01244,CUS0067,SUB0086,2023-10-01,349,349,paid,2023-10-03
INV01245,CUS0067,SUB0086,2023-11-01,349,349,paid,2023-11-01
INV01246,CUS0067,SUB0086,2023-12-01,349,349,paid,2023-12-02
INV01247,CUS0067,SUB0086,2024-01-01,349,0,pending,
INV01248,CUS0067,SUB0086,2024-02-01,349,349,paid,2024-02-03
INV01249,CUS0067,SUB0086,2024-03-01,349,349,paid,2024-03-06
INV01250,CUS0067,SUB0086,2024-04-01,349,349,paid,2024-04-06
INV01251,CUS0067,SUB0086,2024-05-01,349,349,paid,2024-05-01
INV01252,CUS0067,SUB0086,2024-06-01,349,349,paid,2024-06-04
INV01253,CUS0067,SUB0086,2024-07-01,349,349,paid,2024-07-02
INV01254,CUS0067,SUB0086,2024-08-01,349,349,paid,2024-08-01
INV01255,CUS0067,SUB0086,2024-09-01,349,0,failed,
INV01256,CUS0067,SUB0086,2024-10-01,349,349,paid,2024-10-05
INV01257,CUS0067,SUB0086,2024-11-01,349,349,paid,2024-11-03
INV01258,CUS0067,SUB0086,2024-12-01,349,349,paid,2024-12-06
INV01259,CUS0068,SUB0087,2023-10-01,149,149,paid,2023-10-01
INV01260,CUS0068,SUB0087,2023-11-01,149,149,paid,2023-11-02
INV01261,CUS0068,SUB0087,2023-12-01,149,149,paid,2023-12-02
INV01262,CUS0068,SUB0087,2024-01-01,149,149,paid,2024-01-03
INV01263,CUS0068,SUB0087,2024-02-01,149,149,paid,2024-02-06
INV01264,CUS0068,SUB0087,2024-03-01,149,149,paid,2024-03-03
INV01265,CUS0068,SUB0087,2024-04-01,149,149,paid,2024-04-03
INV01266,CUS0068,SUB0088,2024-04-01,49,49,paid,2024-04-01
INV01267,CUS0068,SUB0088,2024-05-01,49,49,paid,2024-05-01
INV01268,CUS0068,SUB0088,2024-06-01,49,49,paid,2024-06-04
INV01269,CUS0068,SUB0088,2024-07-01,49,49,paid,2024-07-01
INV01270,CUS0068,SUB0088,2024-08-01,49,49,paid,2024-08-05
INV01271,CUS0068,SUB0088,2024-09-01,49,49,paid,2024-09-04
INV01272,CUS0068,SUB0088,2024-10-01,49,49,paid,2024-10-03
INV01273,CUS0068,SUB0088,2024-11-01,49,49,paid,2024-11-05
INV01274,CUS0068,SUB0088,2024-12-01,49,49,paid,2024-12-02
INV01275,CUS0069,SUB0089,2022-12-01,149,149,paid,2022-12-01
INV01276,CUS0069,SUB0089,2023-01-01,149,149,paid,2023-01-06
INV01277,CUS0069,SUB0089,2023-02-01,149,149,paid,2023-02-02
INV01278,CUS0069,SUB0089,2023-03-01,149,149,paid,2023-03-01
INV01279,CUS0069,SUB0089,2023-04-01,149,149,paid,2023-04-01
INV01280,CUS0069,SUB0089,2023-05-01,149,149,paid,2023-05-04
INV01281,CUS0069,SUB0089,2023-06-01,149,149,paid,2023-06-02
INV01282,CUS0069,SUB0089,2023-07-01,149,149,paid,2023-07-01
INV01283,CUS0069,SUB0089,2023-08-01,149,149,paid,2023-08-06
INV01284,CUS0069,SUB0089,2023-09-01,149,149,paid,2023-09-04
INV01285,CUS0069,SUB0089,2023-10-01,149,149,paid,2023-10-02
INV01286,CUS0069,SUB0089,2023-11-01,149,149,paid,2023-11-06
INV01287,CUS0069,SUB0089,2023-12-01,149,149,paid,2023-12-01
INV01288,CUS0070,SUB0090,2023-07-01,49,49,paid,2023-07-01
INV01289,CUS0070,SUB0090,2023-08-01,49,49,paid,2023-08-01
INV01290,CUS0070,SUB0090,2023-09-01,49,49,paid,2023-09-05
INV01291,CUS0070,SUB0090,2023-10-01,49,0,pending,
INV01292,CUS0070,SUB0090,2023-11-01,49,0,pending,
INV01293,CUS0070,SUB0090,2023-12-01,49,49,paid,2023-12-04
INV01294,CUS0070,SUB0090,2024-01-01,49,49,paid,2024-01-03
INV01295,CUS0070,SUB0090,2024-02-01,49,49,paid,2024-02-05
INV01296,CUS0070,SUB0090,2024-03-01,49,49,paid,2024-03-03
INV01297,CUS0070,SUB0090,2024-04-01,49,49,paid,2024-04-05
INV01298,CUS0070,SUB0090,2024-05-01,49,49,paid,2024-05-06
INV01299,CUS0070,SUB0090,2024-06-01,49,49,paid,2024-06-04
INV01300,CUS0070,SUB0090,2024-07-01,49,49,paid,2024-07-04
INV01301,CUS0070,SUB0090,2024-08-01,49,0,pending,
INV01302,CUS0070,SUB0090,2024-09-01,49,49,paid,2024-09-06
INV01303,CUS0070,SUB0090,2024-10-01,49,0,failed,
INV01304,CUS0070,SUB0090,2024-11-01,49,49,paid,2024-11-02
INV01305,CUS0070,SUB0090,2024-12-01,49,49,paid,2024-12-04
INV01306,CUS0071,SUB0091,2024-06-01,49,49,paid,2024-06-05
INV01307,CUS0071,SUB0091,2024-07-01,49,49,paid,2024-07-06
INV01308,CUS0071,SUB0091,2024-08-01,49,49,paid,2024-08-03
INV01309,CUS0071,SUB0091,2024-09-01,49,49,paid,2024-09-06
INV01310,CUS0071,SUB0091,2024-10-01,49,49,paid,2024-10-06
INV01311,CUS0071,SUB0091,2024-11-01,49,49,paid,2024-11-01
INV01312,CUS0071,SUB0091,2024-12-01,49,49,paid,2024-12-02
INV01313,CUS0072,SUB0092,2023-03-01,49,49,paid,2023-03-01
INV01314,CUS0072,SUB0092,2023-04-01,49,0,pending,
INV01315,CUS0072,SUB0092,2023-05-01,49,49,paid,2023-05-03
INV01316,CUS0072,SUB0092,2023-06-01,49,49,paid,2023-06-02
INV01317,CUS0072,SUB0092,2023-07-01,49,49,paid,2023-07-05
INV01318,CUS0072,SUB0092,2023-08-01,49,49,paid,2023-08-03
INV01319,CUS0072,SUB0092,2023-09-01,49,49,paid,2023-09-06
INV01320,CUS0072,SUB0092,2023-10-01,49,49,paid,2023-10-01
INV01321,CUS0072,SUB0092,2023-11-01,49,49,paid,2023-11-06
INV01322,CUS0072,SUB0092,2023-12-01,49,49,paid,2023-12-01
INV01323,CUS0072,SUB0092,2024-01-01,49,49,paid,2024-01-01
INV01324,CUS0072,SUB0092,2024-02-01,49,49,paid,2024-02-02
INV01325,CUS0072,SUB0092,2024-03-01,49,49,paid,2024-03-03
INV01326,CUS0072,SUB0092,2024-04-01,49,49,paid,2024-04-04
INV01327,CUS0072,SUB0092,2024-05-01,49,49,paid,2024-05-06
INV01328,CUS0072,SUB0092,2024-06-01,49,49,paid,2024-06-04
INV01329,CUS0072,SUB0092,2024-07-01,49,49,paid,2024-07-01
INV01330,CUS0072,SUB0092,2024-08-01,49,0,failed,
INV01331,CUS0072,SUB0092,2024-09-01,49,49,paid,2024-09-05
INV01332,CUS0072,SUB0092,2024-10-01,49,49,paid,2024-10-01
INV01333,CUS0072,SUB0092,2024-11-01,49,49,paid,2024-11-04
INV01334,CUS0072,SUB0092,2024-12-01,49,49,paid,2024-12-01
INV01335,CUS0073,SUB0093,2024-03-01,349,349,paid,2024-03-02
INV01336,CUS0073,SUB0093,2024-04-01,349,349,paid,2024-04-04
INV01337,CUS0073,SUB0093,2024-05-01,349,349,paid,2024-05-01
INV01338,CUS0073,SUB0093,2024-06-01,349,349,paid,2024-06-06
INV01339,CUS0073,SUB0093,2024-07-01,349,349,paid,2024-07-06
INV01340,CUS0073,SUB0093,2024-08-01,349,349,paid,2024-08-01
INV01341,CUS0073,SUB0093,2024-09-01,349,349,paid,2024-09-03
INV01342,CUS0073,SUB0093,2024-10-01,349,349,paid,2024-10-06
INV01343,CUS0073,SUB0093,2024-11-01,349,349,paid,2024-11-03
INV01344,CUS0073,SUB0093,2024-12-01,349,349,paid,2024-12-01
INV01345,CUS0074,SUB0094,2023-11-01,349,349,paid,2023-11-03
INV01346,CUS0074,SUB0094,2023-12-01,349,349,paid,2023-12-02
INV01347,CUS0074,SUB0094,2024-01-01,349,349,paid,2024-01-04
INV01348,CUS0074,SUB0094,2024-02-01,349,349,paid,2024-02-05
INV01349,CUS0074,SUB0094,2024-03-01,349,349,paid,2024-03-02
INV01350,CUS0074,SUB0094,2024-04-01,349,349,paid,2024-04-01
INV01351,CUS0074,SUB0094,2024-05-01,349,349,paid,2024-05-02
INV01352,CUS0074,SUB0094,2024-06-01,349,349,paid,2024-06-01
INV01353,CUS0074,SUB0095,2024-06-01,899,899,paid,2024-06-02
INV01354,CUS0074,SUB0095,2024-07-01,899,899,paid,2024-07-04
INV01355,CUS0074,SUB0095,2024-08-01,899,899,paid,2024-08-06
INV01356,CUS0074,SUB0095,2024-09-01,899,0,failed,
INV01357,CUS0074,SUB0095,2024-10-01,899,899,paid,2024-10-05
INV01358,CUS0074,SUB0095,2024-11-01,899,899,paid,2024-11-01
INV01359,CUS0074,SUB0095,2024-12-01,899,899,paid,2024-12-01
INV01360,CUS0075,SUB0096,2023-09-01,149,149,paid,2023-09-06
INV01361,CUS0075,SUB0096,2023-10-01,149,149,paid,2023-10-02
INV01362,CUS0075,SUB0096,2023-11-01,149,149,paid,2023-11-03
INV01363,CUS0075,SUB0096,2023-12-01,149,149,paid,2023-12-04
INV01364,CUS0075,SUB0096,2024-01-01,149,149,paid,2024-01-05
INV01365,CUS0075,SUB0096,2024-02-01,149,149,paid,2024-02-06
INV01366,CUS0075,SUB0096,2024-03-01,149,149,paid,2024-03-01
INV01367,CUS0075,SUB0096,2024-04-01,149,149,paid,2024-04-04
INV01368,CUS0075,SUB0096,2024-05-01,149,149,paid,2024-05-02
INV01369,CUS0075,SUB0096,2024-06-01,149,0,failed,
INV01370,CUS0075,SUB0096,2024-07-01,149,149,paid,2024-07-04
INV01371,CUS0075,SUB0096,2024-08-01,149,149,paid,2024-08-01
INV01372,CUS0075,SUB0096,2024-09-01,149,149,paid,2024-09-05
INV01373,CUS0075,SUB0096,2024-10-01,149,149,paid,2024-10-03
INV01374,CUS0075,SUB0096,2024-11-01,149,149,paid,2024-11-05
INV01375,CUS0075,SUB0096,2024-12-01,149,149,paid,2024-12-01
INV01376,CUS0076,SUB0097,2024-06-01,49,49,paid,2024-06-02
INV01377,CUS0076,SUB0097,2024-07-01,49,49,paid,2024-07-06
INV01378,CUS0076,SUB0097,2024-08-01,49,49,paid,2024-08-05
INV01379,CUS0076,SUB0097,2024-09-01,49,49,paid,2024-09-05
INV01380,CUS0076,SUB0097,2024-10-01,49,49,paid,2024-10-04
INV01381,CUS0076,SUB0097,2024-11-01,49,49,paid,2024-11-03
INV01382,CUS0076,SUB0097,2024-12-01,49,49,paid,2024-12-04
INV01383,CUS0077,SUB0098,2024-03-01,149,149,paid,2024-03-05
INV01384,CUS0077,SUB0098,2024-04-01,149,149,paid,2024-04-04
INV01385,CUS0077,SUB0098,2024-05-01,149,149,paid,2024-05-01
INV01386,CUS0077,SUB0098,2024-06-01,149,149,paid,2024-06-02
INV01387,CUS0077,SUB0098,2024-07-01,149,149,paid,2024-07-03
INV01388,CUS0077,SUB0098,2024-08-01,149,149,paid,2024-08-04
INV01389,CUS0078,SUB0099,2024-03-01,349,349,paid,2024-03-05
INV01390,CUS0078,SUB0099,2024-04-01,349,0,pending,
INV01391,CUS0078,SUB0099,2024-05-01,349,0,pending,
INV01392,CUS0078,SUB0099,2024-06-01,349,349,paid,2024-06-06
INV01393,CUS0078,SUB0099,2024-07-01,349,349,paid,2024-07-05
INV01394,CUS0078,SUB0099,2024-08-01,349,349,paid,2024-08-06
INV01395,CUS0078,SUB0099,2024-09-01,349,349,paid,2024-09-02
INV01396,CUS0078,SUB0100,2024-09-01,899,899,paid,2024-09-04
INV01397,CUS0078,SUB0100,2024-10-01,899,899,paid,2024-10-02
INV01398,CUS0078,SUB0100,2024-11-01,899,899,paid,2024-11-05
INV01399,CUS0078,SUB0100,2024-12-01,899,899,paid,2024-12-06
INV01400,CUS0079,SUB0101,2022-08-01,899,899,paid,2022-08-05
INV01401,CUS0079,SUB0101,2022-09-01,899,899,paid,2022-09-06
INV01402,CUS0079,SUB0101,2022-10-01,899,899,paid,2022-10-05
INV01403,CUS0079,SUB0101,2022-11-01,899,899,paid,2022-11-05
INV01404,CUS0079,SUB0101,2022-12-01,899,0,failed,
INV01405,CUS0079,SUB0101,2023-01-01,899,899,paid,2023-01-04
INV01406,CUS0079,SUB0101,2023-02-01,899,899,paid,2023-02-02
INV01407,CUS0079,SUB0101,2023-03-01,899,899,paid,2023-03-01
INV01408,CUS0079,SUB0101,2023-04-01,899,899,paid,2023-04-05
INV01409,CUS0079,SUB0101,2023-05-01,899,899,paid,2023-05-05
INV01410,CUS0079,SUB0101,2023-06-01,899,899,paid,2023-06-03
INV01411,CUS0079,SUB0101,2023-07-01,899,0,failed,
INV01412,CUS0079,SUB0101,2023-08-01,899,899,paid,2023-08-02
INV01413,CUS0079,SUB0101,2023-09-01,899,899,paid,2023-09-02
INV01414,CUS0079,SUB0101,2023-10-01,899,0,failed,
INV01415,CUS0079,SUB0101,2023-11-01,899,899,paid,2023-11-03
INV01416,CUS0079,SUB0101,2023-12-01,899,899,paid,2023-12-02
INV01417,CUS0079,SUB0101,2024-01-01,899,899,paid,2024-01-02
INV01418,CUS0079,SUB0101,2024-02-01,899,899,paid,2024-02-05
INV01419,CUS0079,SUB0101,2024-03-01,899,899,paid,2024-03-01
INV01420,CUS0079,SUB0101,2024-04-01,899,899,paid,2024-04-06
INV01421,CUS0079,SUB0101,2024-05-01,899,899,paid,2024-05-01
INV01422,CUS0079,SUB0101,2024-06-01,899,899,paid,2024-06-03
INV01423,CUS0079,SUB0101,2024-07-01,899,899,paid,2024-07-02
INV01424,CUS0079,SUB0101,2024-08-01,899,899,paid,2024-08-04
INV01425,CUS0079,SUB0101,2024-09-01,899,899,paid,2024-09-04
INV01426,CUS0079,SUB0101,2024-10-01,899,899,paid,2024-10-02
INV01427,CUS0079,SUB0101,2024-11-01,899,899,paid,2024-11-05
INV01428,CUS0079,SUB0101,2024-12-01,899,899,paid,2024-12-05
INV01429,CUS0080,SUB0102,2024-04-01,149,149,paid,2024-04-02
INV01430,CUS0080,SUB0102,2024-05-01,149,149,paid,2024-05-02
INV01431,CUS0080,SUB0102,2024-06-01,149,149,paid,2024-06-06
INV01432,CUS0080,SUB0102,2024-07-01,149,149,paid,2024-07-02
INV01433,CUS0081,SUB0103,2023-02-01,149,149,paid,2023-02-01
INV01434,CUS0081,SUB0103,2023-03-01,149,0,failed,
INV01435,CUS0081,SUB0103,2023-04-01,149,0,failed,
INV01436,CUS0081,SUB0103,2023-05-01,149,149,paid,2023-05-05
INV01437,CUS0081,SUB0103,2023-06-01,149,149,paid,2023-06-05
INV01438,CUS0081,SUB0103,2023-07-01,149,149,paid,2023-07-05
INV01439,CUS0081,SUB0103,2023-08-01,149,149,paid,2023-08-05
INV01440,CUS0081,SUB0103,2023-09-01,149,149,paid,2023-09-04
INV01441,CUS0081,SUB0103,2023-10-01,149,149,paid,2023-10-06
INV01442,CUS0081,SUB0103,2023-11-01,149,149,paid,2023-11-03
INV01443,CUS0082,SUB0104,2022-12-01,349,0,pending,
INV01444,CUS0082,SUB0104,2023-01-01,349,349,paid,2023-01-01
INV01445,CUS0082,SUB0104,2023-02-01,349,349,paid,2023-02-06
INV01446,CUS0082,SUB0104,2023-03-01,349,349,paid,2023-03-03
INV01447,CUS0082,SUB0104,2023-04-01,349,349,paid,2023-04-03
INV01448,CUS0082,SUB0104,2023-05-01,349,349,paid,2023-05-06
INV01449,CUS0082,SUB0104,2023-06-01,349,349,paid,2023-06-03
INV01450,CUS0082,SUB0104,2023-07-01,349,349,paid,2023-07-06
INV01451,CUS0082,SUB0104,2023-08-01,349,349,paid,2023-08-04
INV01452,CUS0082,SUB0104,2023-09-01,349,349,paid,2023-09-04
INV01453,CUS0082,SUB0104,2023-10-01,349,0,pending,
INV01454,CUS0082,SUB0104,2023-11-01,349,349,paid,2023-11-04
INV01455,CUS0082,SUB0104,2023-12-01,349,349,paid,2023-12-03
INV01456,CUS0082,SUB0104,2024-01-01,349,349,paid,2024-01-01
INV01457,CUS0082,SUB0104,2024-02-01,349,349,paid,2024-02-05
INV01458,CUS0082,SUB0104,2024-03-01,349,349,paid,2024-03-06
INV01459,CUS0082,SUB0104,2024-04-01,349,349,paid,2024-04-04
INV01460,CUS0082,SUB0104,2024-05-01,349,349,paid,2024-05-01
INV01461,CUS0082,SUB0104,2024-06-01,349,349,paid,2024-06-03
INV01462,CUS0082,SUB0104,2024-07-01,349,349,paid,2024-07-01
INV01463,CUS0082,SUB0104,2024-08-01,349,349,paid,2024-08-02
INV01464,CUS0082,SUB0104,2024-09-01,349,349,paid,2024-09-02
INV01465,CUS0082,SUB0104,2024-10-01,349,349,paid,2024-10-05
INV01466,CUS0082,SUB0104,2024-11-01,349,0,failed,
INV01467,CUS0082,SUB0104,2024-12-01,349,0,pending,
INV01468,CUS0083,SUB0105,2024-06-01,149,149,paid,2024-06-05
INV01469,CUS0083,SUB0105,2024-07-01,149,149,paid,2024-07-06
INV01470,CUS0083,SUB0105,2024-08-01,149,149,paid,2024-08-06
INV01471,CUS0083,SUB0105,2024-09-01,149,149,paid,2024-09-04
INV01472,CUS0083,SUB0105,2024-10-01,149,149,paid,2024-10-01
INV01473,CUS0084,SUB0106,2022-02-01,349,349,paid,2022-02-02
INV01474,CUS0084,SUB0106,2022-03-01,349,349,paid,2022-03-05
INV01475,CUS0084,SUB0106,2022-04-01,349,349,paid,2022-04-06
INV01476,CUS0084,SUB0106,2022-05-01,349,349,paid,2022-05-06
INV01477,CUS0084,SUB0106,2022-06-01,349,349,paid,2022-06-02
INV01478,CUS0084,SUB0106,2022-07-01,349,349,paid,2022-07-04
INV01479,CUS0084,SUB0106,2022-08-01,349,349,paid,2022-08-04
INV01480,CUS0084,SUB0106,2022-09-01,349,349,paid,2022-09-03
INV01481,CUS0084,SUB0106,2022-10-01,349,349,paid,2022-10-01
INV01482,CUS0084,SUB0106,2022-11-01,349,349,paid,2022-11-06
INV01483,CUS0084,SUB0106,2022-12-01,349,349,paid,2022-12-04
INV01484,CUS0084,SUB0106,2023-01-01,349,349,paid,2023-01-01
INV01485,CUS0084,SUB0106,2023-02-01,349,349,paid,2023-02-06
INV01486,CUS0084,SUB0106,2023-03-01,349,349,paid,2023-03-01
INV01487,CUS0084,SUB0106,2023-04-01,349,349,paid,2023-04-01
INV01488,CUS0084,SUB0106,2023-05-01,349,349,paid,2023-05-04
INV01489,CUS0084,SUB0106,2023-06-01,349,349,paid,2023-06-06
